1.0,Lateral Sea Ice Growth Rate,kg m-2 s-1,the rate of change of sea ice mass due to lateral growth alone of the sea ice divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.,, grLateral,tendency_of_sea_ice_amount_due_to_lateral_growth_of_ice_floes,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, grLateral,seaIce,,area: areacello,,
1.0,Snow-Ice Formation Rate,kg m-2 s-1,"the rate of change of sea ice mass due to transformation of snow to sea ice, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of snow-covered sea ice.",, snoToIce,tendency_of_sea_ice_amount_due_to_snow_conversion,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, snoToIce,seaIce,,area: areacello,,
1.0,Snow Melt Rate,kg m-2 s-1,"the rate of change of snow mass  due to melting, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.  Includes falling snow that melts on impact with the surface. ",, snomelt,surface_snow_melt_flux,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, snomelt,seaIce,,area: areacello,,
1.0,Rate of Melt at Upper Surface of Sea Ice,kg m-2 s-1,"the rate of change of sea ice mass due to melting at its upper surface, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice. Does not include rate of change of snow mass.",, tmelt,tendency_of_sea_ice_amount_due_to_surface_melting,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, tmelt,seaIce,,area: areacello,,
1.0,Rate of Melt at Sea Ice Base,kg m-2 s-1,"the rate of change of sea ice mass due to melting at its lower surface, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice. ",, bmelt,tendency_of_sea_ice_amount_due_to_basal_melting,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, bmelt,seaIce,,area: areacello,,
2.0,Sea Ice Heat Content,J m-2,"Ice at 0 Celsius is assumed taken to have a heat content of 0 J.  When averaging over time, this quantity is weighted by the mass of sea ice.   Reported as ""missing in regions free of sea ice.  Does not include heat content of snow.",, hcice,integral_of_sea_ice_temperature_wrt_depth_expressed_as_heat_content,,J m-2,time: mean (weighted by mass of sea ice),,,,,,real,longitude latitude time, hcice,seaIce,,area: areacello,,
1.0,Downwelling Shortwave over Sea Ice,W m-2,the downwelling shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,priority was raised from 2 to 1 because snow albedo was deleted., rsdssi,surface_downwelling_shortwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,down,real,longitude latitude time, rsdssi,seaIce,,area: areacello,,
1.0,Upward Shortwave over Sea Ice,W m-2,the upward shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,priority was raised from 2 to 1 because snow albedo was deleted., rsussi,surface_upwelling_shortwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, rsussi,seaIce,,area: areacello,,
2.0,Downwelling Long Wave over Sea Ice,W m-2,the downwelling longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, rldssi,surface_downwelling_longwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,down,real,longitude latitude time, rldssi,seaIce,,area: areacello,,
2.0,Upward Long Wave over Sea Ice,W m-2,the upward longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, rlussi,surface_upwelling_longwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, rlussi,seaIce,,area: areacello,,
2.0,Surface Upward Sensible Heat Flux over Sea Ice,W m-2,the upward sensible heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, hfssi,surface_upward_sensible_heat_flux,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, hfssi,seaIce,,area: areacello,,
2.0,Surface Upward Latent Heat Flux over Sea Ice,W m-2,the upward latent heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, hflssi,surface_upward_latent_heat_flux,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, hflssi,seaIce,,area: areacello,,
2.0,Sublimation over Sea Ice,kg m-2 s-1,the upward flux of water vapor to the atmosphere due to sublimation of snow and sea  ice in regions of sea ice divided by the area of the ocean portion of the grid cell.,, sblsi,surface_snow_and_ice_sublimation_flux,,kg m-2 s-1,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, sblsi,seaIce,,area: areacello,,
1.0,X-Component of Sea Ice Mass Transport,kg s-1,The sea ice mass transport is 0.0 in ice-free regions of the ocean.  Snow is included in calculation of mass.,,transix,sea_ice_x_transport,,kg s-1,time: mean,,,,,,real,longitude latitude time,transix,seaIce,,,,
1.0,Y-Component of Sea Ice Mass Transport,kg s-1,The sea ice mass transport is 0.0 in ice-free regions of the ocean.  Snow is included in calculation of mass.,,transiy,sea_ice_y_transport,,kg s-1,time: mean,,,,,,real,longitude latitude time,transiy,seaIce,,,,
2.0,Sea Ice Mass Transport Through Fram Strait,kg s-1,,,transifs,sea_ice_transport_across_line,,kg s-1,time: mean,,,,,,real,time,transifs,seaIce,,,,
2.0,X-Component of Atmospheric Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,strairx,surface_downward_x_stress,,N m-2,time: mean (weighted by area of sea ice),,,,,down,real,longitude latitude time,strairx,seaIce,,,,
2.0,Y-Component of Atmospheric Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,strairy,surface_downward_y_stress,,N m-2,time: mean (weighted by area of sea ice),,,,,down,real,longitude latitude time,strairy,seaIce,,,,
2.0,X-Component of Ocean Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,strocnx,upward_x_stress_at_sea_ice_base,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,strocnx,seaIce ocean,,,,
2.0,Y-Component of Ocean Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,strocny,upward_y_stress_at_sea_ice_base,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,strocny,seaIce ocean,,,,
2.0,Compressive Sea Ice Strength,N m-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,streng,compressive_strength_of_sea_ice,,N m-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,streng,seaIce,,area: areacello,,
2.0,Strain Rate Divergence of Sea Ice,s-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,divice,divergence_of_sea_ice velocity,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,divice,seaIce,,area: areacello,,
,,,,,,,,,,,,,,,,,,,,,,
2.0,Eastward Derivative of Northward Sea Ice Velocity,s-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,eshrice,eastward_derivative_of_northward_sea_ice_velocity,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,eshrice,seaIce,,area: areacello,,
2.0,Northward Derivative of Eastward Sea Ice Velocity,s-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,nshrice,northward_derivative_of_eastward_sea_ice_velocity,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,nshrice,seaIce,,area: areacello,,
2.0,Sea Ice Ridging Rate,s-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as ""missing"" in regions free of sea ice. ",,ridgice,tendency_of_sea_ice_area_fraction_due_to_ridging,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,ridgice,seaIce,,area: areacello,,


